$GPCHC,2335,540273.50,93.85,0.65,1.13,0.00,-0.01,0.00,-0.0195,0.0111,1.0007,36.35670586,95.25604784,2854.21,-0.001,-0.006,0.001,0.006,28,39,52,90,2*6B
$GPCHC,2335,540273.60,93.85,0.65,1.13,-0.02,0.00,0.01,-0.0192,0.0116,1.0008,36.35670585,95.25604784,2854.21,-0.001,-0.006,0.001,0.006,28,39,52,90,2*66
$GPCHC,2335,540273.70,93.85,0.65,1.13,0.00,0.02,0.01,-0.0198,0.0113,1.0008,36.35670585,95.25604784,2854.21,-0.000,-0.006,0.001,0.006,28,39,52,91,2*45
$GPCHC,2335,540273.80,93.85,0.64,1.13,-0.02,-0.03,0.04,-0.0193,0.0123,1.0015,36.35670585,95.25604784,2854.21,0.000,-0.007,0.001,0.007,28,39,52,91,2*64
$GPCHC,2335,540273.90,93.85,0.64,1.13,-0.02,0.04,-0.00,-0.0184,0.0112,1.0004,36.35670585,95.25604784,2854.21,0.000,-0.007,0.001,0.007,28,39,52,91,2*62
$GPCHC,2335,540274.00,93.85,0.64,1.13,-0.02,0.02,0.02,-0.0202,0.0111,1.0015,36.35670585,95.25604784,2854.21,0.000,-0.008,0.001,0.008,28,39,52,91,2*4B
$GPCHC,2335,540274.10,93.85,0.64,1.13,-0.00,-0.00,-0.03,-0.0196,0.0110,1.0008,36.35670584,95.25604784,2854.21,-0.000,-0.006,0.002,0.006,28,39,52,91,2*67
$GPCHC,2335,540274.20,93.85,0.64,1.13,-0.02,0.00,0.02,-0.0186,0.0113,1.0012,36.35670584,95.25604784,2854.21,-0.000,-0.007,0.001,0.007,28,34,22,91,2*67
$GPCHC,2335,540274.30,93.85,0.64,1.13,-0.01,0.04,-0.00,-0.0196,0.0110,1.0003,36.35670584,95.25604784,2854.21,-0.000,-0.008,0.002,0.008,28,33,22,91,2*48
$GPCHC,2335,540274.40,93.85,0.64,1.13,-0.00,0.00,-0.01,-0.0200,0.0111,1.0005,36.35670584,95.25604784,2854.21,-0.000,-0.007,0.001,0.007,28,33,22,91,2*43
$GPCHC,2335,540274.50,93.85,0.64,1.13,-0.01,-0.02,-0.02,-0.0189,0.0114,1.0010,36.35670584,95.25604784,2854.21,-0.000,-0.007,0.002,0.007,28,33,22,91,2*6F
$GPCHC,2335,540274.60,93.85,0.64,1.13,-0.01,0.01,-0.01,-0.0194,0.0112,1.0006,36.35670583,95.25604784,2854.21,-0.000,-0.008,0.001,0.008,28,33,22,91,2*48
$GPCHC,2335,540274.70,93.85,0.64,1.13,-0.01,-0.00,-0.00,-0.0201,0.0111,1.0010,36.35670583,95.25604784,2854.21,-0.000,-0.007,0.002,0.007,28,33,22,92,2*6F
$GPCHC,2335,540274.80,93.85,0.64,1.13,0.01,-0.01,-0.02,-0.0191,0.0114,1.0008,36.35670583,95.25604784,2854.21,-0.000,-0.007,0.001,0.007,28,33,22,92,2*4B
$GPCHC,2335,540274.90,93.85,0.64,1.13,0.01,0.02,0.01,-0.0193,0.0114,1.0010,36.35670583,95.25604784,2854.21,-0.000,-0.008,0.001,0.008,28,33,22,92,2*41
$GPCHC,2335,540275.00,93.85,0.64,1.13,-0.01,-0.00,0.03,-0.0199,0.0110,1.0006,36.35670583,95.25604784,2854.21,0.000,-0.008,0.002,0.008,28,33,22,92,2*6E
$GPCHC,2335,540275.10,93.85,0.64,1.13,-0.02,-0.02,0.01,-0.0193,0.0112,1.0005,36.35670583,95.25604784,2854.21,0.000,-0.008,0.002,0.008,28,33,22,92,2*67
$GPCHC,2335,540275.20,93.85,0.64,1.13,-0.01,0.02,0.02,-0.0193,0.0114,1.0006,36.35670583,95.25604784,2854.21,0.001,-0.009,0.002,0.009,28,33,22,92,2*4D
$GPCHC,2335,540275.30,93.85,0.64,1.14,-0.03,0.02,0.00,-0.0196,0.0115,1.0011,36.35670583,95.25604784,2854.21,0.001,-0.008,0.002,0.008,28,33,22,92,2*49
$GPCHC,2335,540275.40,93.85,0.64,1.13,0.00,0.00,0.01,-0.0194,0.0116,1.0004,36.35670582,95.25604784,2854.21,0.001,-0.008,0.001,0.008,28,33,22,92,2*63
$GPCHC,2335,540275.50,93.85,0.63,1.14,-0.01,0.02,0.00,-0.0192,0.0115,1.0009,36.35670582,95.25604784,2854.21,0.001,-0.009,0.002,0.009,28,39,22,92,2*4C
$GPCHC,2335,540275.60,93.85,0.63,1.14,0.00,0.00,-0.02,-0.0198,0.0115,1.0008,36.35670582,95.25604784,2854.21,0.002,-0.008,0.002,0.008,28,39,22,92,2*46
$GPCHC,2335,540275.70,93.85,0.63,1.14,0.00,-0.01,0.01,-0.0198,0.0113,1.0007,36.35670582,95.25604784,2854.21,0.002,-0.008,0.001,0.008,28,39,22,93,2*4E
$GPCHC,2335,540275.80,93.85,0.63,1.14,-0.01,-0.00,0.01,-0.0191,0.0113,1.0006,36.35670582,95.25604784,2854.21,0.002,-0.008,0.002,0.009,28,39,22,93,2*66
$GPCHC,2335,540275.90,93.85,0.63,1.14,-0.02,0.02,-0.01,-0.0196,0.0113,1.0010,36.35670582,95.25604784,2854.21,0.002,-0.008,0.002,0.009,28,39,22,93,2*66
$GPCHC,2335,540276.00,93.85,0.63,1.14,-0.01,-0.01,0.02,-0.0195,0.0112,1.0009,36.35670582,95.25604784,2854.21,0.002,-0.009,0.002,0.009,28,39,22,93,2*64
$GPCHC,2335,540276.10,93.85,0.63,1.14,-0.01,0.00,0.01,-0.0194,0.0109,1.0004,36.35670582,95.25604784,2854.21,0.002,-0.009,0.002,0.009,28,39,22,93,2*4C
$GPCHC,2335,540276.20,93.85,0.63,1.14,-0.01,-0.02,0.00,-0.0194,0.0108,1.0007,36.35670582,95.25604783,2854.21,0.002,-0.009,0.002,0.009,28,39,22,93,2*64
$GPCHC,2335,540276.30,93.84,0.63,1.14,0.01,0.01,0.01,-0.0196,0.0106,1.0007,36.35670582,95.25604783,2854.21,0.001,-0.009,0.001,0.009,28,38,22,93,2*6B
$GPCHC,2335,540276.40,93.84,0.63,1.14,-0.01,0.00,0.03,-0.0192,0.0106,1.0007,36.35670582,95.25604783,2854.21,0.001,-0.009,0.002,0.009,28,38,22,93,2*45
$GPCHC,2335,540276.50,93.84,0.63,1.14,-0.00,-0.00,-0.01,-0.0196,0.0104,1.0008,36.35670582,95.25604783,2854.21,0.000,-0.009,0.002,0.009,28,38,22,93,2*4F
$GPCHC,2335,540276.60,93.84,0.63,1.14,-0.00,0.01,0.01,-0.0196,0.0112,1.0006,36.35670582,95.25604783,2854.21,0.000,-0.009,0.002,0.009,28,38,22,93,2*44
$GPCHC,2335,540276.70,93.84,0.63,1.14,0.00,-0.01,-0.01,-0.0195,0.0116,1.0011,36.35670582,95.25604784,2854.22,0.001,-0.008,0.002,0.008,28,38,22,94,2*6B
$GPCHC,2335,540276.80,93.84,0.63,1.13,-0.01,0.02,-0.01,-0.0193,0.0112,1.0001,36.35670582,95.25604784,2854.22,0.001,-0.009,0.002,0.009,28,38,22,94,2*62
$GPCHC,2335,540276.90,93.84,0.63,1.14,0.01,0.02,-0.01,-0.0198,0.0109,1.0009,36.35670582,95.25604784,2854.22,0.001,-0.009,0.002,0.009,28,38,22,94,2*40
$GPCHC,2335,540277.00,93.84,0.63,1.14,-0.00,-0.01,-0.01,-0.0196,0.0113,1.0005,36.35670583,95.25604784,2854.22,0.001,-0.008,0.002,0.008,28,38,22,94,2*42
$GPCHC,2335,540277.10,93.84,0.63,1.14,0.00,0.01,0.01,-0.0188,0.0113,1.0015,36.35670583,95.25604784,2854.22,0.001,-0.009,0.002,0.009,28,38,22,94,2*60
$GPCHC,2335,540277.20,93.84,0.63,1.14,-0.01,0.01,-0.01,-0.0199,0.0108,1.0002,36.35670583,95.25604784,2854.22,0.001,-0.009,0.002,0.009,28,38,22,94,2*6E
$GPCHC,2335,540277.30,93.84,0.63,1.14,-0.01,-0.02,-0.03,-0.0197,0.0113,1.0011,36.35670583,95.25604785,2854.22,0.001,-0.008,0.002,0.008,28,38,22,94,2*44
$GPCHC,2335,540277.40,93.85,0.63,1.13,0.01,-0.01,-0.01,-0.0191,0.0111,1.0007,36.35670583,95.25604785,2854.22,0.001,-0.008,0.002,0.009,28,38,22,94,2*6B
$GPCHC,2335,540277.50,93.85,0.63,1.13,0.02,0.01,-0.01,-0.0198,0.0107,1.0006,36.35670583,95.25604785,2854.22,0.001,-0.009,0.002,0.009,28,38,22,94,2*4A
